src,dst,rel,label
188732,197504,protein_protein,1
156554,162406,protein_protein,1
160509,190921,protein_protein,1
161303,184709,protein_protein,1
198517,158318,protein_protein,1
191760,187472,protein_protein,1
162536,179166,protein_protein,1
158506,194064,protein_protein,1
185891,188582,protein_protein,1
156370,160331,protein_protein,1
164083,197064,protein_protein,2
158264,159410,protein_protein,1
160213,156472,protein_protein,1
157805,156755,protein_protein,1
187460,161819,protein_protein,1
179145,153405,protein_protein,1
173886,197395,protein_protein,1
158369,159178,protein_protein,1
161438,159410,protein_protein,1
154507,157800,protein_protein,1
179036,173303,protein_protein,1
157979,158903,protein_protein,1
155202,159386,protein_protein,2
180920,160796,protein_protein,1
163270,188582,protein_protein,1
160280,186625,protein_protein,1
181771,158488,protein_protein,1
192736,191624,protein_protein,1
198502,154809,protein_protein,1
160950,159228,protein_protein,1
83778,162488,protein_protein,1
164109,178447,protein_protein,1
158354,156648,protein_protein,1
158737,179002,protein_protein,1
163998,158204,protein_protein,1
196009,186565,protein_protein,1
159746,157408,protein_protein,1
189946,159616,protein_protein,1
156444,181881,protein_protein,1
154345,162734,protein_protein,1
182505,198935,protein_protein,1
187394,171646,protein_protein,1
155073,155827,protein_protein,1
156442,178966,protein_protein,1
198998,163125,protein_protein,1
157613,198701,protein_protein,1
191484,198419,protein_protein,1
190521,167340,protein_protein,1
159164,159018,protein_protein,1
195102,155291,protein_protein,1
158515,189275,protein_protein,1
160426,158006,protein_protein,1
159231,161469,protein_protein,1
163482,182142,protein_protein,1
159492,160873,protein_protein,1
192876,187381,protein_protein,1
153892,163637,protein_protein,1
163231,179042,protein_protein,1
155401,196364,protein_protein,1
162616,161439,protein_protein,1
162439,155138,protein_protein,1
160208,195931,protein_protein,1
196744,160955,protein_protein,1
155244,189434,protein_protein,1
155990,159322,protein_protein,1
158293,158385,protein_protein,1
159066,159126,protein_protein,1
157703,188763,protein_protein,1
156868,158349,protein_protein,1
188065,155992,protein_protein,1
189906,194673,protein_protein,1
191469,157852,protein_protein,1
198477,198719,protein_protein,2
198465,174996,protein_protein,1
157503,160144,protein_protein,1
172090,165375,protein_protein,1
194891,196718,protein_protein,1
164116,153824,protein_protein,1
195015,198092,protein_protein,1
163081,165138,protein_protein,1
193798,175583,protein_protein,1
158490,158490,protein_protein,1
179019,162526,protein_protein,1
193134,76770,protein_protein,1
158419,175601,protein_protein,1
196381,159357,protein_protein,1
163384,159048,protein_protein,1
198734,160724,protein_protein,1
154953,161278,protein_protein,1
156136,163777,protein_protein,1
156216,159394,protein_protein,1
159781,186593,protein_protein,1
162520,156673,protein_protein,1
157613,188129,protein_protein,1
181968,161426,protein_protein,1
154951,191936,protein_protein,1
161388,158388,protein_protein,1
194842,160239,protein_protein,1
156611,156556,protein_protein,1
184955,183057,protein_protein,1
153906,155960,protein_protein,1
182054,157644,protein_protein,1
156011,83768,protein_protein,1
189081,165179,protein_protein,1
192218,162978,protein_protein,1
153519,159267,protein_protein,1
198205,158278,protein_protein,1
158420,182363,protein_protein,1
159085,162946,protein_protein,1
156541,194480,protein_protein,1
189393,162748,protein_protein,1
159798,197932,protein_protein,1
172033,168043,protein_protein,1
157915,195274,protein_protein,1
196614,163573,protein_protein,1
159733,158296,protein_protein,1
186682,182945,protein_protein,1
176017,153996,protein_protein,1
162818,179816,protein_protein,1
181165,197406,protein_protein,1
157912,160317,protein_protein,1
188969,187877,protein_protein,1
162818,154835,protein_protein,1
197904,75558,protein_protein,1
160036,197143,protein_protein,1
189043,158264,protein_protein,1
186548,158127,protein_protein,1
153830,181026,protein_protein,1
157979,159177,protein_protein,1
157371,197696,protein_protein,1
197574,159503,protein_protein,1
198755,165866,protein_protein,1
157411,172058,protein_protein,1
189959,156460,protein_protein,1
189039,156446,protein_protein,1
192105,162277,protein_protein,1
160117,199032,protein_protein,1
154355,158814,protein_protein,1
156363,158045,protein_protein,1
156446,189041,protein_protein,1
184955,159499,protein_protein,1
198998,156527,protein_protein,1
188865,198919,protein_protein,1
196717,159262,protein_protein,1
158090,188372,protein_protein,1
187149,162324,protein_protein,1
160274,155759,protein_protein,1
185241,190450,protein_protein,1
158863,178025,protein_protein,1
156323,158407,protein_protein,1
162787,164083,protein_protein,2
166172,155170,protein_protein,1
157299,183843,protein_protein,1
192095,176890,protein_protein,1
162397,163417,protein_protein,1
181009,189293,protein_protein,1
162228,160506,protein_protein,1
159732,159819,protein_protein,1
155044,185855,protein_protein,1
189268,155332,protein_protein,1
188065,159178,protein_protein,1
197070,190086,protein_protein,1
156009,161445,protein_protein,1
162879,162946,protein_protein,1
183636,185422,protein_protein,1
164014,161535,protein_protein,1
158365,198525,protein_protein,1
157266,161452,protein_protein,1
158260,153456,protein_protein,1
195927,170768,protein_protein,1
190934,163411,protein_protein,1
181851,198012,protein_protein,1
159552,188691,protein_protein,1
198534,153657,protein_protein,1
188563,163607,protein_protein,1
159315,193917,protein_protein,1
163916,185940,protein_protein,1
187754,191090,protein_protein,1
184126,180854,protein_protein,1
154774,160318,protein_protein,1
191999,181771,protein_protein,1
191397,173472,protein_protein,1
157661,159676,protein_protein,1
175720,157513,protein_protein,1
168494,193492,protein_protein,1
162326,160303,protein_protein,1
187281,160629,protein_protein,1
160611,160855,protein_protein,1
189550,154622,protein_protein,1
162125,198578,protein_protein,1
153712,191129,protein_protein,1
189447,180461,protein_protein,1
198645,160425,protein_protein,1
159228,185153,protein_protein,1
194479,155733,protein_protein,1
196382,188585,protein_protein,1
186952,190069,protein_protein,1
164013,158449,protein_protein,1
156446,179500,protein_protein,1
190897,198298,protein_protein,1
160390,162648,protein_protein,1
162084,195423,protein_protein,1
158113,177176,protein_protein,1
159272,178107,protein_protein,1
159517,188878,protein_protein,2
192296,171953,protein_protein,1
174103,156898,protein_protein,1
155248,164124,protein_protein,1
190178,163935,protein_protein,1
155396,154995,protein_protein,1
158646,180687,protein_protein,1
193961,160122,protein_protein,1
156005,159159,protein_protein,1
159341,184926,protein_protein,1
165436,197737,protein_protein,1
156699,197084,protein_protein,1
193000,198463,protein_protein,1
167907,155016,protein_protein,1
197744,157475,protein_protein,1
153972,155203,protein_protein,1
160743,157677,protein_protein,1
191858,159754,protein_protein,1
195841,180338,protein_protein,1
159887,195800,protein_protein,1
159418,154332,protein_protein,1
193875,186716,protein_protein,1
192839,158507,protein_protein,1
185826,159183,protein_protein,1
158876,187480,protein_protein,1
181009,197665,protein_protein,1
162235,154041,protein_protein,1
177182,159545,protein_protein,1
154341,193135,protein_protein,1
164862,157646,protein_protein,1
182620,185507,protein_protein,1
153721,185284,protein_protein,1
153509,188623,protein_protein,1
156964,187089,protein_protein,1
198377,156517,protein_protein,1
156425,160425,protein_protein,1
175591,193310,protein_protein,1
159746,157958,protein_protein,1
153326,189978,protein_protein,1
157492,154437,protein_protein,1
188071,194478,protein_protein,1
160586,153672,protein_protein,1
163269,157429,protein_protein,1
160630,166645,protein_protein,1
181087,153689,protein_protein,2
158318,189875,protein_protein,1
160330,159183,protein_protein,1
195739,189712,protein_protein,1
194804,171550,protein_protein,1
188128,181918,protein_protein,1
186151,157579,protein_protein,1
185876,157696,protein_protein,1
158070,158502,protein_protein,1
162028,193917,protein_protein,1
160259,155238,protein_protein,1
160833,160165,protein_protein,1
187073,184803,protein_protein,1
156200,178288,protein_protein,1
190783,189383,protein_protein,1
157481,159298,protein_protein,1
159503,178939,protein_protein,2
195841,197234,protein_protein,1
195739,195992,protein_protein,1
159985,157896,protein_protein,1
157509,160401,protein_protein,1
156108,187817,protein_protein,1
158624,162141,protein_protein,1
160213,157842,protein_protein,1
198187,189170,protein_protein,1
158895,153485,protein_protein,1
186585,184798,protein_protein,1
172210,196017,protein_protein,1
157458,193609,protein_protein,2
158091,158930,protein_protein,1
187282,187161,protein_protein,1
162959,178990,protein_protein,1
156421,160235,protein_protein,1
194546,163312,protein_protein,1
178950,189890,protein_protein,1
195285,157840,protein_protein,1
155650,158220,protein_protein,1
185784,156425,protein_protein,1
195800,155766,protein_protein,1
186862,186104,protein_protein,1
194761,198303,protein_protein,1
189341,158678,protein_protein,1
153658,192143,protein_protein,1
198699,159476,protein_protein,1
162908,157413,protein_protein,1
197146,186392,protein_protein,1
153526,158028,protein_protein,1
163269,187387,protein_protein,1
160316,160873,protein_protein,1
180652,159347,protein_protein,1
160058,193625,protein_protein,1
159045,163393,protein_protein,1
194755,194873,protein_protein,1
182940,154761,protein_protein,1
188926,190631,protein_protein,1
158697,156319,protein_protein,1
197939,153399,protein_protein,1
194998,195094,protein_protein,1
158318,191964,protein_protein,1
183010,182329,protein_protein,1
187161,187161,protein_protein,1
159315,195575,protein_protein,1
159746,78292,protein_protein,1
160959,159854,protein_protein,1
182712,179044,protein_protein,1
192647,187344,protein_protein,1
153972,163056,protein_protein,1
159500,189699,protein_protein,1
181442,189458,protein_protein,1
205128,161437,protein_protein,1
175578,192730,protein_protein,1
197106,172037,protein_protein,1
184147,189758,protein_protein,1
180437,187516,protein_protein,1
181885,155193,protein_protein,1
162273,168000,protein_protein,1
156370,185141,protein_protein,1
160154,157013,protein_protein,1
160382,189169,protein_protein,1
159018,158706,protein_protein,1
192753,162504,protein_protein,1
158892,190263,protein_protein,1
162335,155139,protein_protein,1
175488,153391,protein_protein,1
187483,161416,protein_protein,1
156444,198972,protein_protein,1
191624,154599,protein_protein,1
179044,187477,protein_protein,1
157589,158115,protein_protein,1
157344,198979,protein_protein,1
185994,186460,protein_protein,1
163530,198445,protein_protein,1
163395,160230,protein_protein,1
158297,161800,protein_protein,1
190069,197215,protein_protein,1
182667,153403,protein_protein,1
78419,78194,protein_protein,1
180041,181719,protein_protein,1
176851,158858,protein_protein,1
159141,153689,protein_protein,1
194081,156667,protein_protein,1
158925,154997,protein_protein,1
186504,155061,protein_protein,1
156370,157411,protein_protein,1
153458,156400,protein_protein,1
159662,186734,protein_protein,1
157398,162299,protein_protein,1
162374,156024,protein_protein,1
158730,162297,protein_protein,1
186626,197727,protein_protein,1
159528,157855,protein_protein,1
185241,186562,protein_protein,1
186581,186916,protein_protein,1
182945,158614,protein_protein,1
159649,160743,protein_protein,1
154516,187526,protein_protein,1
160361,160271,protein_protein,1
158354,163939,protein_protein,1
180812,186437,protein_protein,1
157985,180618,protein_protein,1
156045,186949,protein_protein,1
160889,193408,protein_protein,1
161501,194494,protein_protein,1
189712,156634,protein_protein,1
157481,192568,protein_protein,1
194745,162112,protein_protein,1
154435,159801,protein_protein,1
157463,75596,protein_protein,1
195472,181823,protein_protein,1
180713,160382,protein_protein,1
155274,178006,protein_protein,1
153664,192370,protein_protein,1
185491,160793,protein_protein,1
78010,156568,protein_protein,1
189306,155624,protein_protein,1
186964,159629,protein_protein,1
160213,159848,protein_protein,1
158079,158638,protein_protein,1
187205,186485,protein_protein,1
183669,159494,protein_protein,1
153440,182599,protein_protein,1
160226,198348,protein_protein,1
155623,156443,protein_protein,2
184955,158991,protein_protein,1
162493,185184,protein_protein,1
198385,155562,protein_protein,1
188892,154903,protein_protein,1
176666,157522,protein_protein,1
189263,187699,protein_protein,1
180709,198653,protein_protein,1
196147,182459,protein_protein,1
181536,159847,protein_protein,1
163362,160720,protein_protein,1
157724,160335,protein_protein,1
155920,156186,protein_protein,1
158856,157877,protein_protein,1
198870,194139,protein_protein,1
192640,160719,protein_protein,1
156663,198959,protein_protein,1
158557,188571,protein_protein,1
155196,186427,protein_protein,1
157565,185199,protein_protein,1
157985,159395,protein_protein,1
163081,190095,protein_protein,1
187717,194242,protein_protein,1
159305,195442,protein_protein,1
160964,179144,protein_protein,1
156408,198275,protein_protein,1
158354,154903,protein_protein,1
159029,163336,protein_protein,1
172315,193202,protein_protein,1
163644,196735,protein_protein,1
186087,162476,protein_protein,1
155742,156130,protein_protein,1
83778,185116,protein_protein,1
184157,156590,protein_protein,1
163022,180926,protein_protein,1
186462,162075,protein_protein,1
176799,190848,protein_protein,1
180041,157326,protein_protein,1
185110,179621,protein_protein,1
157503,155406,protein_protein,1
153832,159314,protein_protein,1
158734,193928,protein_protein,1
179144,174766,protein_protein,1
153832,161311,protein_protein,1
155290,187516,protein_protein,1
187410,160603,protein_protein,1
197079,197728,protein_protein,1
157519,195817,protein_protein,1
183141,192743,protein_protein,1
163269,198517,protein_protein,1
157431,177948,protein_protein,1
189196,162145,protein_protein,1
187817,158148,protein_protein,1
194398,195678,protein_protein,1
163231,156668,protein_protein,1
186962,156811,protein_protein,1
187020,180653,protein_protein,1
170186,158104,protein_protein,1
156671,181799,protein_protein,1
154958,155639,protein_protein,1
192514,153719,protein_protein,1
159143,154980,protein_protein,1
158841,154686,protein_protein,1
159842,189864,protein_protein,1
175506,182693,protein_protein,1
197681,184061,protein_protein,1
184126,189938,protein_protein,1
180806,190387,protein_protein,1
155290,186691,protein_protein,1
153995,182380,protein_protein,1
192302,154084,protein_protein,1
162442,158283,protein_protein,1
156583,160139,protein_protein,1
180742,158259,protein_protein,1
162752,158893,protein_protein,1
157335,190387,protein_protein,1
153574,158346,protein_protein,1
156005,156622,protein_protein,1
180051,158244,protein_protein,1
155225,163482,protein_protein,1
156091,162442,protein_protein,2
196702,159458,protein_protein,1
180843,157851,protein_protein,1
186609,176017,protein_protein,1
186905,160240,protein_protein,1
159488,156549,protein_protein,1
159355,158957,protein_protein,1
191048,186189,protein_protein,1
157463,160306,protein_protein,1
160680,159024,protein_protein,1
160611,156103,protein_protein,1
155061,196929,protein_protein,1
156370,154607,protein_protein,1
160488,158189,protein_protein,1
188073,163005,protein_protein,1
158732,167909,protein_protein,1
159466,182398,protein_protein,1
190884,198439,protein_protein,1
157796,189490,protein_protein,1
190140,184011,protein_protein,1
153813,183960,protein_protein,1
180060,156080,protein_protein,1
164011,158327,protein_protein,1
189043,158328,protein_protein,1
156642,158310,protein_protein,1
158293,192005,protein_protein,1
163544,158595,protein_protein,1
196991,158868,protein_protein,1
181802,189121,protein_protein,1
177344,198530,protein_protein,1
154969,154564,protein_protein,1
185633,155054,protein_protein,1
187483,159609,protein_protein,1
157370,197312,protein_protein,1
198870,190284,protein_protein,1
159319,157850,protein_protein,1
153405,154000,protein_protein,1
153326,189642,protein_protein,1
158638,156457,protein_protein,1
175720,159147,protein_protein,1
159599,205117,protein_protein,1
196424,192538,protein_protein,1
159543,197945,protein_protein,1
159719,197864,protein_protein,1
162520,156619,protein_protein,1
190148,162992,protein_protein,1
198972,163407,protein_protein,1
190936,177621,protein_protein,1
157651,159465,protein_protein,1
160368,161455,protein_protein,2
155607,160157,protein_protein,1
193201,185075,protein_protein,1
153832,172053,protein_protein,1
198309,198131,protein_protein,1
205128,160637,protein_protein,1
162698,159625,protein_protein,1
153991,188823,protein_protein,1
159789,164338,protein_protein,1
154596,153848,protein_protein,1
163805,154378,protein_protein,1
197070,160911,protein_protein,1
157912,190618,protein_protein,1
159859,157289,protein_protein,1
154991,183167,protein_protein,1
162109,181834,protein_protein,1
187205,170250,protein_protein,1
188126,191609,protein_protein,1
192658,165184,protein_protein,1
180810,191193,protein_protein,1
193316,195472,protein_protein,1
186469,160602,protein_protein,1
158598,156446,protein_protein,1
154584,194364,protein_protein,1
187291,162193,protein_protein,1
158315,160358,protein_protein,1
162336,153722,protein_protein,1
198449,179642,protein_protein,1
174566,157287,protein_protein,1
158260,158621,protein_protein,1
186651,191262,protein_protein,1
189332,162331,protein_protein,1
187131,187131,protein_protein,1
194752,155275,protein_protein,1
180041,156086,protein_protein,1
155179,198639,protein_protein,1
188046,154866,protein_protein,1
163130,194150,protein_protein,1
186636,157273,protein_protein,1
195037,78004,protein_protein,1
195842,194422,protein_protein,1
189793,165184,protein_protein,1
157509,157513,protein_protein,1
160781,196619,protein_protein,1
156810,155464,protein_protein,1
159381,156634,protein_protein,1
159550,155011,protein_protein,1
156004,194035,protein_protein,1
156714,156744,protein_protein,1
189091,155721,protein_protein,1
162126,179144,protein_protein,1
159545,171178,protein_protein,1
189790,188539,protein_protein,1
194800,160673,protein_protein,1
160470,156715,protein_protein,1
156790,153769,protein_protein,1
198764,175395,protein_protein,1
182945,190978,protein_protein,1
155233,194629,protein_protein,1
180835,198994,protein_protein,1
156650,157367,protein_protein,1
197657,186513,protein_protein,1
162277,162426,protein_protein,1
156791,157602,protein_protein,1
177932,156964,protein_protein,1
190280,155692,protein_protein,1
192374,187635,protein_protein,1
195539,187725,protein_protein,1
159004,179404,protein_protein,1
191370,188871,protein_protein,1
163961,158896,protein_protein,1
194888,156457,protein_protein,1
189953,193088,protein_protein,1
184989,187446,protein_protein,1
161451,180444,protein_protein,1
190482,192839,protein_protein,1
157385,184804,protein_protein,1
190077,158959,protein_protein,1
186983,162753,protein_protein,1
194502,162362,protein_protein,1
195307,178223,protein_protein,1
162511,182888,protein_protein,1
158474,157848,protein_protein,1
158352,163588,protein_protein,1
158371,158388,protein_protein,1
163788,162473,protein_protein,1
160269,189178,protein_protein,1
175012,158604,protein_protein,1
158449,158076,protein_protein,1
156370,162747,protein_protein,1
159749,161395,protein_protein,1
197733,190922,protein_protein,1
162818,197344,protein_protein,1
157743,160066,protein_protein,1
196324,78357,protein_protein,1
191689,158932,protein_protein,1
155990,158919,protein_protein,1
195282,191105,protein_protein,1
184129,157927,protein_protein,1
192653,155215,protein_protein,1
178927,159465,protein_protein,1
161541,162597,protein_protein,1
155145,196324,protein_protein,1
180080,78410,protein_protein,1
197987,170941,protein_protein,1
197370,195020,protein_protein,1
190469,155383,protein_protein,1
156699,195442,protein_protein,1
156456,163532,protein_protein,1
158216,196186,protein_protein,1
154836,153705,protein_protein,1
160316,195046,protein_protein,1
178971,153565,protein_protein,1
158893,165116,protein_protein,1
188089,155378,protein_protein,1
163530,160379,protein_protein,1
156711,180461,protein_protein,1
156534,160850,protein_protein,1
154888,194654,protein_protein,1
162125,164109,protein_protein,1
162281,189751,protein_protein,1
183600,191193,protein_protein,1
162317,162518,protein_protein,1
173098,155001,protein_protein,1
185492,185886,protein_protein,1
192670,156611,protein_protein,1
181911,181944,protein_protein,1
159397,182559,protein_protein,1
191654,188009,protein_protein,1
187007,159349,protein_protein,1
198513,190387,protein_protein,1
155233,158656,protein_protein,1
159449,191103,protein_protein,1
156145,197216,protein_protein,1
187231,160728,protein_protein,1
158159,162170,protein_protein,1
162134,193355,protein_protein,1
153866,79202,protein_protein,1
157729,160317,protein_protein,1
159835,158314,protein_protein,1
159917,179123,protein_protein,1
191822,194081,protein_protein,1
156569,184858,protein_protein,1
198322,178309,protein_protein,1
191822,157731,protein_protein,1
162343,183710,protein_protein,1
153563,189679,protein_protein,1
157731,158163,protein_protein,1
162434,189258,protein_protein,1
189484,195538,protein_protein,1
158314,156787,protein_protein,1
181874,157731,protein_protein,1
158005,190131,protein_protein,1
172649,159689,protein_protein,1
154706,157287,protein_protein,1
156186,154717,protein_protein,1
162908,160249,protein_protein,1
158802,195295,protein_protein,1
155893,192929,protein_protein,1
191484,162160,protein_protein,1
193994,181557,protein_protein,1
156453,176780,protein_protein,1
154596,162616,protein_protein,1
194879,192956,protein_protein,1
160313,192995,protein_protein,2
162402,186978,protein_protein,1
158638,162534,protein_protein,1
185254,177707,protein_protein,1
154768,195766,protein_protein,1
159884,154580,protein_protein,1
158902,159804,protein_protein,1
196406,154897,protein_protein,1
183731,156472,protein_protein,1
189954,193891,protein_protein,1
169198,198578,protein_protein,1
194431,162383,protein_protein,1
167814,194754,protein_protein,1
163610,157335,protein_protein,1
187073,182363,protein_protein,1
196773,159457,protein_protein,1
155665,159213,protein_protein,1
157438,183025,protein_protein,1
182329,160271,protein_protein,1
180143,154360,protein_protein,1
189144,187009,protein_protein,1
198466,161373,protein_protein,1
156572,156572,protein_protein,1
158530,191929,protein_protein,1
157480,159921,protein_protein,1
157893,198509,protein_protein,1
157837,154403,protein_protein,1
198187,190576,protein_protein,1
158784,173708,protein_protein,1
157982,189350,protein_protein,1
192492,163367,protein_protein,1
197503,160260,protein_protein,2
197070,158507,protein_protein,1
186661,181026,protein_protein,1
163991,191138,protein_protein,1
158281,192323,protein_protein,1
182559,171953,protein_protein,1
158482,155907,protein_protein,1
154994,154669,protein_protein,1
164069,197215,protein_protein,1
162441,154728,protein_protein,1
159748,185900,protein_protein,1
157986,159785,protein_protein,1
194479,198497,protein_protein,1
173886,182396,protein_protein,1
163144,159219,protein_protein,1
160860,156472,protein_protein,1
176797,155093,protein_protein,1
160938,190481,protein_protein,1
159157,164064,protein_protein,1
197733,195625,protein_protein,1
157589,159694,protein_protein,1
181458,156030,protein_protein,1
156827,188795,protein_protein,1
198453,185819,protein_protein,1
158153,180560,protein_protein,1
182160,180145,protein_protein,1
162347,159350,protein_protein,1
160093,188089,protein_protein,1
171451,157420,protein_protein,1
186457,160389,protein_protein,1
154976,160749,protein_protein,2
177423,156650,protein_protein,1
161373,191216,protein_protein,1
154476,179500,protein_protein,1
192344,181384,protein_protein,1
187558,159319,protein_protein,1
163269,155034,protein_protein,1
187406,176765,protein_protein,1
156459,154921,protein_protein,1
156023,160392,protein_protein,1
195356,189335,protein_protein,1
184261,162626,protein_protein,1
183785,194679,protein_protein,1
205130,156719,protein_protein,1
160608,160751,protein_protein,1
161428,176225,protein_protein,1
188260,198685,protein_protein,1
195800,184855,protein_protein,1
175589,160780,protein_protein,1
155893,196860,protein_protein,1
160864,160864,protein_protein,1
155212,186300,protein_protein,1
193986,187537,protein_protein,1
194879,189699,protein_protein,1
158507,159470,protein_protein,1
158549,160849,protein_protein,1
164743,171644,protein_protein,1
160959,158392,protein_protein,1
189195,155201,protein_protein,1
156346,158827,protein_protein,1
158499,158888,protein_protein,1
193492,187387,protein_protein,1
155554,156729,protein_protein,1
156146,162276,protein_protein,1
195600,156692,protein_protein,1
197361,187421,protein_protein,1
157857,154608,protein_protein,1
185716,160330,protein_protein,1
160833,191505,protein_protein,1
173886,198094,protein_protein,1
156130,162711,protein_protein,1
187250,159417,protein_protein,1
160135,156592,protein_protein,1
198545,193917,protein_protein,1
158627,186483,protein_protein,2
175689,155632,protein_protein,1
181719,198388,protein_protein,1
157613,186627,protein_protein,1
180051,155268,protein_protein,1
159274,159049,protein_protein,1
160231,159176,protein_protein,1
160210,157433,protein_protein,1
157808,163773,protein_protein,1
173712,173352,protein_protein,1
160160,183058,protein_protein,1
197328,158832,protein_protein,1
158005,163968,protein_protein,1
156217,156650,protein_protein,2
177055,162989,protein_protein,1
159089,191108,protein_protein,1
176909,156457,protein_protein,1
158311,158627,protein_protein,1
160647,166241,protein_protein,1
187841,159391,protein_protein,1
163345,189244,protein_protein,1
154476,190046,protein_protein,1
185649,191688,protein_protein,1
199087,192031,protein_protein,1
160144,197199,protein_protein,1
191368,192010,protein_protein,1
186971,155310,protein_protein,1
193657,187283,protein_protein,1
156410,158036,protein_protein,1
156630,158492,protein_protein,1
190280,155555,protein_protein,1
156538,163382,protein_protein,1
156184,154626,protein_protein,1
181577,153902,protein_protein,1
172212,198887,protein_protein,1
158370,159458,protein_protein,1
197594,158278,protein_protein,1
172280,181945,protein_protein,1
197042,186684,protein_protein,1
155047,197710,protein_protein,1
155654,162125,protein_protein,1
162818,163111,protein_protein,1
184732,186151,protein_protein,1
191673,158889,protein_protein,1
160325,153807,protein_protein,1
160968,156784,protein_protein,1
183367,191653,protein_protein,1
189156,185725,protein_protein,1
158624,189342,protein_protein,1
157268,174071,protein_protein,1
156550,161322,protein_protein,1
188964,194873,protein_protein,1
155225,185026,protein_protein,1
195200,198764,protein_protein,1
155893,160379,protein_protein,1
190405,181805,protein_protein,1
173098,161438,protein_protein,1
191760,186580,protein_protein,1
156004,185271,protein_protein,1
184908,160156,protein_protein,1
158526,157409,protein_protein,1
158831,185719,protein_protein,1
160122,205128,protein_protein,1
193238,180148,protein_protein,1
158643,172094,protein_protein,1
158742,156502,protein_protein,1
157985,75486,protein_protein,1
195328,187780,protein_protein,1
195518,185793,protein_protein,1
156410,191948,protein_protein,1
155734,188892,protein_protein,1
181614,189684,protein_protein,1
157429,186624,protein_protein,1
180827,159485,protein_protein,1
75462,153465,protein_protein,1
194879,159292,protein_protein,1
156746,160242,protein_protein,1
162939,165273,protein_protein,1
156069,160205,protein_protein,1
153621,183171,protein_protein,1
198273,158808,protein_protein,1
157321,182895,protein_protein,1
178954,198886,protein_protein,1
164013,159615,protein_protein,1
186440,175990,protein_protein,1
197199,159406,protein_protein,1
190736,153346,protein_protein,1
181647,198306,protein_protein,1
155557,194587,protein_protein,1
181647,160600,protein_protein,1
182322,191966,protein_protein,1
194738,160379,protein_protein,1
192482,187111,protein_protein,1
154053,160620,protein_protein,1
193395,196174,protein_protein,1
153519,156523,protein_protein,1
158193,153391,protein_protein,1
190171,195277,protein_protein,1
154953,157834,protein_protein,1
159835,198501,protein_protein,1
163243,159048,protein_protein,1
153832,160928,protein_protein,1
159798,154551,protein_protein,1
156787,160621,protein_protein,1
180812,168369,protein_protein,1
191840,183500,protein_protein,1
158235,156553,protein_protein,1
190831,159393,protein_protein,1
160330,159648,protein_protein,1
176211,196311,protein_protein,1
193994,155234,protein_protein,1
161295,197563,protein_protein,1
155759,164295,protein_protein,1
157284,193452,protein_protein,1
198634,176852,protein_protein,1
164756,163410,protein_protein,1
158097,158618,protein_protein,1
198743,162542,protein_protein,1
158392,153890,protein_protein,1
182731,172461,protein_protein,1
163478,189475,protein_protein,1
194546,154416,protein_protein,1
189195,160303,protein_protein,1
191029,180122,protein_protein,1
191449,162273,protein_protein,1
192625,161831,protein_protein,1
198285,156472,protein_protein,1
162085,154840,protein_protein,1
156013,198350,protein_protein,1
189946,161373,protein_protein,1
186578,153972,protein_protein,1
174566,190795,protein_protein,1
160208,198012,protein_protein,1
156444,198492,protein_protein,1
177054,197965,protein_protein,1
160314,191193,protein_protein,1
153621,159143,protein_protein,1
192736,198513,protein_protein,1
155912,162379,protein_protein,1
186949,158274,protein_protein,1
157974,187005,protein_protein,1
154806,77683,protein_protein,1
198653,179884,protein_protein,1
184981,158105,protein_protein,1
78004,181908,protein_protein,1
183746,158206,protein_protein,1
187124,163273,protein_protein,1
158216,177055,protein_protein,1
159159,154078,protein_protein,1
182727,176697,protein_protein,1
183024,186650,protein_protein,1
195524,159615,protein_protein,1
190412,159472,protein_protein,1
193770,163131,protein_protein,1
162282,162919,protein_protein,1
185417,191452,protein_protein,1
173886,157767,protein_protein,1
172080,187460,protein_protein,1
155386,182873,protein_protein,1
182876,162772,protein_protein,1
153863,160638,protein_protein,1
181720,175890,protein_protein,1
158794,154709,protein_protein,1
157814,179588,protein_protein,1
157689,187346,protein_protein,1
170159,189389,protein_protein,1
164069,172457,protein_protein,1
189496,163003,protein_protein,1
156451,157429,protein_protein,1
190726,158570,protein_protein,1
160280,186607,protein_protein,1
196360,159550,protein_protein,1
158526,159460,protein_protein,1
194488,194488,protein_protein,1
162939,193487,protein_protein,1
192528,158294,protein_protein,1
198208,195962,protein_protein,1
158454,158712,protein_protein,1
194518,186155,protein_protein,1
156444,165129,protein_protein,1
155990,198850,protein_protein,1
179057,184100,protein_protein,1
156773,160219,protein_protein,1
153832,198969,protein_protein,1
162544,175398,protein_protein,1
157971,158200,protein_protein,2
181903,188653,protein_protein,1
185058,160366,protein_protein,1
161281,175583,protein_protein,1
194891,155266,protein_protein,1
157503,159794,protein_protein,1
160103,160743,protein_protein,1
156444,185141,protein_protein,1
186971,153742,protein_protein,1
156624,159465,protein_protein,1
162336,157759,protein_protein,1
156005,156741,protein_protein,1
154602,162526,protein_protein,1
157308,198766,protein_protein,1
195615,199040,protein_protein,1
189391,194852,protein_protein,1
193650,159724,protein_protein,1
186446,198390,protein_protein,1
160426,197093,protein_protein,1
196152,181814,protein_protein,1
182603,161396,protein_protein,1
153869,157863,protein_protein,1
186119,160134,protein_protein,1
157613,188714,protein_protein,1
189657,179713,protein_protein,1
190405,158914,protein_protein,1
