src,dst,rel,label
2144,380,protein_protein,2
437,6463,protein_protein,1
724,10883,protein_protein,1
8128,10260,protein_protein,1
2872,4763,protein_protein,1
4249,17445,protein_protein,1
1702,12154,protein_protein,1
1232,17403,protein_protein,1
8950,1379,protein_protein,1
1975,12251,protein_protein,1
1767,13246,protein_protein,1
1382,718,protein_protein,1
7358,2470,protein_protein,1
542,5773,protein_protein,1
13128,7232,protein_protein,1
288,6305,protein_protein,1
229,1436,protein_protein,1
7743,6545,protein_protein,1
8727,17543,protein_protein,1
7140,4799,protein_protein,1
11911,4863,protein_protein,1
5767,2413,protein_protein,1
9831,10226,protein_protein,1
4514,401,protein_protein,1
12879,13606,protein_protein,1
12876,14425,protein_protein,1
1055,15499,protein_protein,1
4697,2797,protein_protein,1
92,6621,protein_protein,1
10028,1032,protein_protein,1
4359,6031,protein_protein,1
431,5718,protein_protein,2
3467,16353,protein_protein,1
1981,2002,protein_protein,2
8286,6639,protein_protein,1
811,6553,protein_protein,1
7447,13325,protein_protein,1
13921,6262,protein_protein,1
7564,6044,protein_protein,1
1344,14230,protein_protein,1
9320,1941,protein_protein,1
6,6519,protein_protein,1
9,11827,protein_protein,1
11080,11099,protein_protein,1
4590,4036,protein_protein,1
1141,13611,protein_protein,1
2616,15048,protein_protein,2
6050,9002,protein_protein,1
41,4754,protein_protein,1
12338,7939,protein_protein,1
8009,11973,protein_protein,1
3647,2048,protein_protein,1
6233,3521,protein_protein,1
11343,7745,protein_protein,1
216,7210,protein_protein,1
7828,6613,protein_protein,1
3953,6379,protein_protein,1
6336,944,protein_protein,1
262,1067,protein_protein,1
2295,480,protein_protein,1
12460,5279,protein_protein,1
3251,9121,protein_protein,1
254,6672,protein_protein,1
11798,7612,protein_protein,1
982,5172,protein_protein,1
2856,10345,protein_protein,1
3074,14872,protein_protein,1
8107,7518,protein_protein,1
8281,12234,protein_protein,1
3317,1006,protein_protein,1
721,419,protein_protein,1
6698,3446,protein_protein,1
3156,16676,protein_protein,1
3064,5740,protein_protein,1
6324,13193,protein_protein,1
7895,10318,protein_protein,1
6170,11754,protein_protein,1
11131,8389,protein_protein,1
5316,1185,protein_protein,1
4413,5680,protein_protein,1
2616,7051,protein_protein,2
2412,17973,protein_protein,1
250,9505,protein_protein,1
962,6875,protein_protein,1
7567,3230,protein_protein,1
7963,948,protein_protein,1
4276,1666,protein_protein,1
4217,14331,protein_protein,1
2412,13701,protein_protein,1
185,10915,protein_protein,1
7131,1506,protein_protein,1
2048,14724,protein_protein,1
153,2168,protein_protein,1
10379,10178,protein_protein,1
7826,6110,protein_protein,1
12519,11332,protein_protein,1
1570,7836,protein_protein,1
828,15569,protein_protein,1
12260,6149,protein_protein,1
7598,772,protein_protein,1
4418,90,protein_protein,1
6050,2637,protein_protein,1
8024,4814,protein_protein,1
3352,1012,protein_protein,1
168,7381,protein_protein,1
7695,7715,protein_protein,1
2363,3288,protein_protein,1
3167,6910,protein_protein,1
2616,18020,protein_protein,2
2942,6888,protein_protein,1
1737,6980,protein_protein,1
1977,14839,protein_protein,1
924,3954,protein_protein,1
14031,891,protein_protein,1
13725,2661,protein_protein,1
12166,2928,protein_protein,1
7688,7773,protein_protein,1
6450,930,protein_protein,1
1635,9290,protein_protein,2
1422,7088,protein_protein,1
662,7565,protein_protein,2
6230,12004,protein_protein,1
868,15294,protein_protein,1
9714,4163,protein_protein,1
50,12495,protein_protein,1
5515,9741,protein_protein,2
1792,9087,protein_protein,1
2539,10929,protein_protein,1
6817,6904,protein_protein,1
988,522,protein_protein,1
7508,9290,protein_protein,1
9570,10699,protein_protein,1
14119,8684,protein_protein,1
6345,11613,protein_protein,1
8727,3090,protein_protein,1
404,303,protein_protein,2
219,12106,protein_protein,1
8195,677,protein_protein,1
6100,8574,protein_protein,1
335,9834,protein_protein,1
644,11335,protein_protein,2
1707,493,protein_protein,2
920,7938,protein_protein,1
5233,1680,protein_protein,1
11178,2188,protein_protein,1
2009,17816,protein_protein,1
13275,9023,protein_protein,1
4073,17445,protein_protein,1
6572,5184,protein_protein,2
2216,1656,protein_protein,1
6128,5572,protein_protein,1
3630,11481,protein_protein,1
5275,6776,protein_protein,1
431,4598,protein_protein,2
6463,6624,protein_protein,2
5088,920,protein_protein,1
724,75,protein_protein,1
12823,9637,protein_protein,1
2818,6857,protein_protein,1
172,6142,protein_protein,1
1059,1336,protein_protein,1
7403,6579,protein_protein,1
6524,13515,protein_protein,1
3957,471,protein_protein,1
5989,5767,protein_protein,1
6582,6734,protein_protein,2
7292,1041,protein_protein,1
700,8674,protein_protein,1
4999,3983,protein_protein,1
12737,5817,protein_protein,1
1656,16585,protein_protein,1
6594,16543,protein_protein,1
9215,10616,protein_protein,1
3534,10041,protein_protein,1
8162,7863,protein_protein,1
6302,12292,protein_protein,1
11930,11941,protein_protein,1
1131,1445,protein_protein,1
8019,4202,protein_protein,1
5801,2482,protein_protein,1
8626,1330,protein_protein,1
2867,4767,protein_protein,1
1012,4142,protein_protein,1
293,873,protein_protein,1
7800,5668,protein_protein,1
1920,12266,protein_protein,1
2651,11808,protein_protein,1
6412,1191,protein_protein,1
7737,14178,protein_protein,1
1964,4145,protein_protein,1
6621,6003,protein_protein,2
7869,16132,protein_protein,1
3767,14903,protein_protein,1
9713,17052,protein_protein,1
8957,8225,protein_protein,1
7521,7421,protein_protein,1
7437,8549,protein_protein,1
1258,3054,protein_protein,1
1502,5533,protein_protein,1
6170,6860,protein_protein,1
5844,11084,protein_protein,1
7103,1457,protein_protein,1
50,11417,protein_protein,1
4580,11312,protein_protein,1
12615,9634,protein_protein,1
6236,472,protein_protein,1
1066,15514,protein_protein,1
7358,6342,protein_protein,1
12580,5997,protein_protein,1
10586,16911,protein_protein,1
9027,769,protein_protein,1
2616,2305,protein_protein,2
853,6023,protein_protein,1
2459,6981,protein_protein,1
2768,6802,protein_protein,1
3206,5500,protein_protein,1
924,4292,protein_protein,1
2174,1792,protein_protein,1
662,6532,protein_protein,2
12893,5022,protein_protein,1
417,3955,protein_protein,1
6633,822,protein_protein,2
1690,824,protein_protein,1
13655,14352,protein_protein,1
7599,10997,protein_protein,1
8134,14805,protein_protein,1
6560,7796,protein_protein,1
7591,14003,protein_protein,1
4694,8626,protein_protein,1
1815,5785,protein_protein,2
12001,635,protein_protein,1
2919,3731,protein_protein,1
2140,6039,protein_protein,1
9468,17701,protein_protein,1
926,14850,protein_protein,1
9295,7066,protein_protein,1
672,689,protein_protein,2
6334,16846,protein_protein,1
11844,7402,protein_protein,1
3169,2146,protein_protein,1
2681,10370,protein_protein,1
662,6962,protein_protein,1
401,5571,protein_protein,1
11976,12590,protein_protein,1
8511,418,protein_protein,1
13248,218,protein_protein,1
56,7340,protein_protein,1
2692,15418,protein_protein,1
12432,3151,protein_protein,1
4249,157,protein_protein,1
9902,2942,protein_protein,1
1296,15320,protein_protein,1
165,2965,protein_protein,1
14858,1149,protein_protein,1
1772,1148,protein_protein,1
2689,15891,protein_protein,1
8727,12067,protein_protein,1
12462,8806,protein_protein,1
7497,4250,protein_protein,1
7828,6026,protein_protein,1
3011,9513,protein_protein,1
6294,1665,protein_protein,1
5348,6681,protein_protein,1
2269,10285,protein_protein,1
2616,9475,protein_protein,2
8274,8873,protein_protein,1
1638,1854,protein_protein,1
7350,2079,protein_protein,2
1739,1713,protein_protein,1
10950,8592,protein_protein,1
4424,12277,protein_protein,1
8860,402,protein_protein,1
1422,11411,protein_protein,1
1397,1032,protein_protein,1
8749,5265,protein_protein,1
13317,1467,protein_protein,1
12039,4927,protein_protein,1
2786,12055,protein_protein,1
3559,15569,protein_protein,1
1565,9506,protein_protein,1
1795,10533,protein_protein,1
667,1188,protein_protein,1
5503,12253,protein_protein,1
11057,4180,protein_protein,1
9607,6493,protein_protein,1
4584,5888,protein_protein,1
1112,905,protein_protein,2
47,5894,protein_protein,1
2269,7507,protein_protein,1
6596,4543,protein_protein,1
7505,97,protein_protein,1
1845,15440,protein_protein,1
11380,256,protein_protein,1
6636,12233,protein_protein,1
4845,6112,protein_protein,1
6505,6014,protein_protein,1
924,4017,protein_protein,1
1772,6099,protein_protein,1
6375,6591,protein_protein,2
2295,8873,protein_protein,1
3153,2701,protein_protein,1
1158,15579,protein_protein,1
7439,812,protein_protein,1
667,3282,protein_protein,1
6727,891,protein_protein,1
5180,415,protein_protein,1
16047,2935,protein_protein,1
3267,600,protein_protein,1
3369,12788,protein_protein,1
9890,3340,protein_protein,1
1726,10914,protein_protein,1
6543,2832,protein_protein,1
4164,12981,protein_protein,1
2616,7591,protein_protein,2
955,5073,protein_protein,2
4175,8980,protein_protein,1
2020,4983,protein_protein,1
8544,9227,protein_protein,1
11278,2889,protein_protein,1
12356,601,protein_protein,1
11874,782,protein_protein,1
818,763,protein_protein,1
6008,6745,protein_protein,1
10873,6042,protein_protein,1
12365,5938,protein_protein,1
585,4448,protein_protein,1
12603,8806,protein_protein,1
134,7924,protein_protein,1
620,12041,protein_protein,1
7963,8357,protein_protein,1
728,10980,protein_protein,1
1388,5972,protein_protein,1
14239,5755,protein_protein,1
3352,11305,protein_protein,1
5465,2032,protein_protein,1
12166,5657,protein_protein,1
9030,13255,protein_protein,1
2195,16625,protein_protein,1
6059,1619,protein_protein,1
3701,15570,protein_protein,1
6528,3185,protein_protein,2
6148,7340,protein_protein,2
3508,14220,protein_protein,1
2616,7097,protein_protein,2
1734,3122,protein_protein,1
662,12036,protein_protein,1
10762,10471,protein_protein,1
367,7705,protein_protein,1
1772,11951,protein_protein,1
283,3478,protein_protein,2
2061,8209,protein_protein,1
431,7516,protein_protein,2
249,12107,protein_protein,1
2015,1133,protein_protein,1
1010,6435,protein_protein,1
5238,9276,protein_protein,1
6942,724,protein_protein,1
2773,8589,protein_protein,1
1994,3415,protein_protein,1
8313,10792,protein_protein,1
955,1029,protein_protein,2
3621,16007,protein_protein,1
499,7348,protein_protein,1
3563,16958,protein_protein,1
4038,5504,protein_protein,1
11872,4740,protein_protein,1
1152,11901,protein_protein,1
4459,11721,protein_protein,1
1706,16501,protein_protein,1
6418,7901,protein_protein,1
6864,5811,protein_protein,1
5366,15162,protein_protein,2
10113,10703,protein_protein,1
2345,1260,protein_protein,1
13051,6788,protein_protein,1
7641,10928,protein_protein,1
7461,192,protein_protein,1
3417,208,protein_protein,1
7018,9365,protein_protein,1
1999,327,protein_protein,1
610,427,protein_protein,1
6205,949,protein_protein,1
11625,7614,protein_protein,1
818,1484,protein_protein,1
11327,6627,protein_protein,1
7619,2147,protein_protein,1
3529,3827,protein_protein,1
2888,15655,protein_protein,1
6356,11793,protein_protein,1
5845,6989,protein_protein,1
9709,9504,protein_protein,1
5054,2472,protein_protein,1
7476,7345,protein_protein,2
6546,10334,protein_protein,2
16198,16559,protein_protein,1
3243,14774,protein_protein,2
9481,11608,protein_protein,1
6058,6672,protein_protein,1
13373,17664,protein_protein,1
3548,13325,protein_protein,1
1271,6541,protein_protein,1
10952,5152,protein_protein,1
2862,13314,protein_protein,1
8348,10343,protein_protein,1
2944,3508,protein_protein,1
3441,13314,protein_protein,1
3011,6100,protein_protein,1
12043,7852,protein_protein,1
5029,7863,protein_protein,1
337,10928,protein_protein,1
10550,10649,protein_protein,1
78,7281,protein_protein,2
3675,4863,protein_protein,1
12240,6302,protein_protein,1
10203,10832,protein_protein,1
6655,5289,protein_protein,2
312,1990,protein_protein,1
1249,2964,protein_protein,1
870,7814,protein_protein,2
3759,1035,protein_protein,1
6558,6558,protein_protein,2
1830,7161,protein_protein,1
5780,256,protein_protein,1
6170,14299,protein_protein,1
5070,19661,protein_protein,1
431,9862,protein_protein,2
788,1683,protein_protein,1
4706,2837,protein_protein,1
3993,6603,protein_protein,2
4621,7532,protein_protein,1
2080,11999,protein_protein,1
1360,1730,protein_protein,1
12531,16878,protein_protein,1
3248,2636,protein_protein,1
2231,6309,protein_protein,1
852,5735,protein_protein,1
5541,13597,protein_protein,1
10448,11016,protein_protein,1
12384,8953,protein_protein,1
887,14477,protein_protein,1
505,3999,protein_protein,2
2985,2977,protein_protein,1
1582,7769,protein_protein,1
310,219,protein_protein,1
815,13666,protein_protein,1
2984,8895,protein_protein,1
15076,12903,protein_protein,1
661,6350,protein_protein,1
895,998,protein_protein,1
772,14963,protein_protein,1
1390,10434,protein_protein,1
2964,16132,protein_protein,1
1020,1882,protein_protein,1
2616,1946,protein_protein,2
1868,1378,protein_protein,1
4142,11261,protein_protein,1
4462,6265,protein_protein,2
2227,1298,protein_protein,1
1737,11577,protein_protein,1
3462,4629,protein_protein,1
7619,11658,protein_protein,1
7405,6336,protein_protein,1
337,12119,protein_protein,1
881,9841,protein_protein,1
214,14950,protein_protein,1
1879,6348,protein_protein,1
12820,3641,protein_protein,1
653,9966,protein_protein,1
151,1313,protein_protein,1
1111,902,protein_protein,1
3891,16447,protein_protein,1
644,5879,protein_protein,2
626,737,protein_protein,1
3607,1894,protein_protein,1
431,3492,protein_protein,2
9013,1619,protein_protein,1
7591,2161,protein_protein,1
13699,4368,protein_protein,1
11802,9664,protein_protein,1
8925,7804,protein_protein,1
1249,1760,protein_protein,1
293,7586,protein_protein,1
10981,11076,protein_protein,1
7090,629,protein_protein,1
16089,9595,protein_protein,1
12717,8125,protein_protein,1
662,17474,protein_protein,2
431,1636,protein_protein,2
5889,2420,protein_protein,1
9280,7808,protein_protein,1
3461,4843,protein_protein,1
14479,3851,protein_protein,1
922,12167,protein_protein,1
8696,1292,protein_protein,1
9922,11004,protein_protein,1
9716,9966,protein_protein,1
7016,3797,protein_protein,1
7086,6702,protein_protein,1
6446,7186,protein_protein,1
7708,7940,protein_protein,1
1260,11340,protein_protein,1
7120,347,protein_protein,1
7120,2631,protein_protein,1
11343,3074,protein_protein,1
1126,1312,protein_protein,1
2022,2261,protein_protein,1
6528,2265,protein_protein,1
6418,858,protein_protein,1
971,8883,protein_protein,1
5388,8078,protein_protein,1
1673,818,protein_protein,1
1687,2,protein_protein,1
4180,6204,protein_protein,1
11316,12460,protein_protein,1
949,1757,protein_protein,1
1737,263,protein_protein,1
1389,6067,protein_protein,1
6234,7622,protein_protein,1
2758,1190,protein_protein,1
3329,16897,protein_protein,1
6176,8626,protein_protein,1
7292,7103,protein_protein,1
824,222,protein_protein,2
12012,10734,protein_protein,1
3193,121,protein_protein,1
2506,11364,protein_protein,1
165,1533,protein_protein,1
7692,7741,protein_protein,1
3971,7897,protein_protein,1
3939,10559,protein_protein,1
5966,4361,protein_protein,1
2347,14746,protein_protein,1
9112,7943,protein_protein,1
10644,10739,protein_protein,1
53,5510,protein_protein,1
9012,5908,protein_protein,1
9016,2052,protein_protein,1
1425,616,protein_protein,1
223,2875,protein_protein,1
5037,5926,protein_protein,1
9392,6670,protein_protein,1
2944,11313,protein_protein,1
13256,14722,protein_protein,1
691,2442,protein_protein,1
8631,6565,protein_protein,1
1635,11327,protein_protein,2
4472,535,protein_protein,1
3367,14703,protein_protein,1
6833,5241,protein_protein,1
5348,6093,protein_protein,1
1456,9522,protein_protein,1
1599,10008,protein_protein,1
7476,16782,protein_protein,2
5033,4754,protein_protein,1
10285,11884,protein_protein,1
185,8288,protein_protein,2
3993,7648,protein_protein,2
90,16271,protein_protein,1
3630,6208,protein_protein,1
3574,14026,protein_protein,1
15533,769,protein_protein,1
10548,6418,protein_protein,1
3751,14381,protein_protein,1
11946,6730,protein_protein,2
5838,156,protein_protein,1
3489,7066,protein_protein,1
78,12634,protein_protein,1
722,7839,protein_protein,1
4289,33,protein_protein,1
6696,11315,protein_protein,1
4394,6128,protein_protein,1
2080,5520,protein_protein,1
2732,3266,protein_protein,1
8727,182,protein_protein,1
10625,1370,protein_protein,1
7534,11300,protein_protein,1
1068,6352,protein_protein,1
1869,6777,protein_protein,1
11824,8847,protein_protein,1
4201,10093,protein_protein,1
14434,10388,protein_protein,1
7937,3345,protein_protein,1
185,6778,protein_protein,1
7137,8286,protein_protein,1
3107,1354,protein_protein,1
1892,11411,protein_protein,1
11474,11404,protein_protein,1
12359,1777,protein_protein,1
4449,7915,protein_protein,1
6389,5574,protein_protein,1
7216,6022,protein_protein,1
9481,16925,protein_protein,1
5321,1324,protein_protein,1
12,8274,protein_protein,1
13301,14769,protein_protein,1
3675,7672,protein_protein,1
5348,5932,protein_protein,1
3528,5027,protein_protein,1
3953,4703,protein_protein,1
12182,8909,protein_protein,1
12995,2074,protein_protein,1
12338,6089,protein_protein,1
336,11996,protein_protein,1
6518,6679,protein_protein,2
3478,7277,protein_protein,1
5461,15242,protein_protein,1
8925,4789,protein_protein,1
5366,7592,protein_protein,2
9405,1395,protein_protein,1
1315,11187,protein_protein,1
7464,5241,protein_protein,1
887,7528,protein_protein,1
2118,972,protein_protein,1
3206,669,protein_protein,1
853,7977,protein_protein,1
4394,6611,protein_protein,1
8858,6535,protein_protein,1
8748,8363,protein_protein,1
12290,15709,protein_protein,1
607,3060,protein_protein,1
5885,14799,protein_protein,1
9831,10825,protein_protein,1
1032,7585,protein_protein,1
8134,16553,protein_protein,1
7686,8395,protein_protein,1
3433,3062,protein_protein,1
12270,5904,protein_protein,1
887,1147,protein_protein,1
329,15234,protein_protein,1
11228,7088,protein_protein,1
7403,1769,protein_protein,1
7085,15819,protein_protein,1
2663,16977,protein_protein,1
1029,16302,protein_protein,1
1342,9480,protein_protein,1
4983,7788,protein_protein,1
1190,1744,protein_protein,1
11798,15851,protein_protein,1
7751,12216,protein_protein,1
1030,7772,protein_protein,1
11131,10616,protein_protein,1
109,5999,protein_protein,1
2616,1184,protein_protein,2
8910,10852,protein_protein,1
16055,5254,protein_protein,1
927,4243,protein_protein,1
12565,14019,protein_protein,1
6959,10782,protein_protein,1
431,8610,protein_protein,2
6008,8455,protein_protein,1
9672,7036,protein_protein,1
6603,6160,protein_protein,2
5252,554,protein_protein,1
3011,3143,protein_protein,1
7153,6652,protein_protein,1
6443,13,protein_protein,1
4226,9466,protein_protein,1
7507,2155,protein_protein,1
919,1016,protein_protein,1
3137,12041,protein_protein,1
8983,5357,protein_protein,1
394,3387,protein_protein,1
12874,10673,protein_protein,1
932,11313,protein_protein,1
9487,10935,protein_protein,1
742,5263,protein_protein,1
8002,12177,protein_protein,1
800,2271,protein_protein,1
4267,4309,protein_protein,1
7633,6957,protein_protein,1
2050,6860,protein_protein,1
1059,1279,protein_protein,1
7700,10802,protein_protein,1
868,4763,protein_protein,1
7476,9093,protein_protein,2
662,14291,protein_protein,1
1399,2605,protein_protein,1
10948,824,protein_protein,1
8632,6013,protein_protein,1
958,1868,protein_protein,1
11977,132,protein_protein,1
7636,365,protein_protein,1
6570,6429,protein_protein,2
784,8409,protein_protein,1
644,10058,protein_protein,2
644,11312,protein_protein,1
547,2888,protein_protein,1
12860,1379,protein_protein,1
13101,1346,protein_protein,1
11228,9391,protein_protein,1
8629,328,protein_protein,1
1032,641,protein_protein,2
3238,1938,protein_protein,1
14077,3719,protein_protein,1
1977,11832,protein_protein,1
10307,9615,protein_protein,1
4358,6498,protein_protein,1
11312,8259,protein_protein,1
2063,401,protein_protein,1
1470,980,protein_protein,1
3137,8839,protein_protein,1
1263,3168,protein_protein,1
6633,960,protein_protein,1
732,4829,protein_protein,1
9478,16248,protein_protein,1
7486,8317,protein_protein,1
47,15739,protein_protein,1
1451,12072,protein_protein,1
5903,2744,protein_protein,1
8773,4289,protein_protein,1
1414,7868,protein_protein,1
5275,3387,protein_protein,1
11084,10926,protein_protein,1
1705,1977,protein_protein,2
12813,11658,protein_protein,1
10679,13538,protein_protein,1
10049,12276,protein_protein,1
9188,9519,protein_protein,1
9958,8698,protein_protein,1
683,744,protein_protein,1
552,161,protein_protein,1
8643,6803,protein_protein,1
4851,9936,protein_protein,1
3488,2688,protein_protein,1
1003,74,protein_protein,1
7159,10269,protein_protein,1
7822,9728,protein_protein,1
12458,6100,protein_protein,1
7153,12275,protein_protein,1
280,12260,protein_protein,1
6209,5458,protein_protein,1
3167,11590,protein_protein,2
13430,1138,protein_protein,1
182,6626,protein_protein,1
9320,4163,protein_protein,1
6040,2537,protein_protein,1
4163,14841,protein_protein,1
999,6501,protein_protein,1
13328,11175,protein_protein,1
7965,179,protein_protein,1
431,2716,protein_protein,2
2009,159,protein_protein,2
3615,11980,protein_protein,1
4943,15569,protein_protein,1
6817,373,protein_protein,1
1386,4379,protein_protein,1
695,3009,protein_protein,1
1968,878,protein_protein,2
5906,3241,protein_protein,1
3692,12876,protein_protein,1
1892,8627,protein_protein,1
6589,4309,protein_protein,1
6799,7614,protein_protein,1
8947,9121,protein_protein,1
12054,9662,protein_protein,1
4394,1451,protein_protein,1
4440,16677,protein_protein,1
7890,331,protein_protein,1
12442,6435,protein_protein,1
15207,15204,protein_protein,1
12686,16686,protein_protein,1
13655,1072,protein_protein,1
1141,7015,protein_protein,1
10471,6964,protein_protein,1
5559,1480,protein_protein,2
6531,3228,protein_protein,1
9916,14962,protein_protein,1
251,10269,protein_protein,1
3023,15175,protein_protein,1
2321,8568,protein_protein,1
12551,6945,protein_protein,1
666,8650,protein_protein,1
6505,1141,protein_protein,1
4095,12006,protein_protein,1
14443,5546,protein_protein,1
3272,11381,protein_protein,1
2079,2888,protein_protein,1
4005,4102,protein_protein,1
1022,4522,protein_protein,2
13687,6909,protein_protein,1
10074,10048,protein_protein,1
4383,7432,protein_protein,1
14032,6196,protein_protein,1
3120,891,protein_protein,1
3905,12460,protein_protein,1
923,7292,protein_protein,2
249,6446,protein_protein,1
7527,127,protein_protein,1
8494,10693,protein_protein,1
1977,1249,protein_protein,1
2209,15631,protein_protein,1
2308,2447,protein_protein,1
388,6719,protein_protein,2
12056,9692,protein_protein,1
12154,6161,protein_protein,1
10616,11342,protein_protein,1
1986,8225,protein_protein,1
4978,935,protein_protein,1
7323,9322,protein_protein,1
344,2287,protein_protein,1
5149,3077,protein_protein,1
2038,9615,protein_protein,1
13431,891,protein_protein,1
431,1728,protein_protein,2
6785,7831,protein_protein,1
12460,14790,protein_protein,1
6708,7981,protein_protein,1
5545,9423,protein_protein,1
6302,7119,protein_protein,1
185,486,protein_protein,1
1015,861,protein_protein,1
5306,4342,protein_protein,1
855,1362,protein_protein,1
1263,8572,protein_protein,1
76,10732,protein_protein,1
9034,9958,protein_protein,1
15043,15043,protein_protein,1
12835,10955,protein_protein,1
6234,12187,protein_protein,1
955,15753,protein_protein,1
4115,18646,protein_protein,1
2872,5977,protein_protein,1
5545,15948,protein_protein,1
1434,672,protein_protein,1
8839,10766,protein_protein,1
6635,2145,protein_protein,2
1010,890,protein_protein,1
1263,15639,protein_protein,1
6942,17637,protein_protein,1
2950,3582,protein_protein,1
431,5902,protein_protein,2
6211,2254,protein_protein,1
12583,5969,protein_protein,1
5112,12666,protein_protein,1
2077,17001,protein_protein,1
7895,1935,protein_protein,1
7772,16536,protein_protein,1
6305,5845,protein_protein,1
11327,11454,protein_protein,1
9213,6950,protein_protein,1
6159,5352,protein_protein,1
7225,5334,protein_protein,1
3529,11332,protein_protein,1
8426,10911,protein_protein,1
864,1129,protein_protein,1
8740,9882,protein_protein,1
7204,11984,protein_protein,1
949,16176,protein_protein,1
2552,9480,protein_protein,1
10268,5978,protein_protein,1
12024,14291,protein_protein,1
1764,3358,protein_protein,1
717,888,protein_protein,1
534,4160,protein_protein,1
10692,7701,protein_protein,1
9051,12001,protein_protein,1
14475,15287,protein_protein,1
6223,15570,protein_protein,1
6941,777,protein_protein,1
1414,6148,protein_protein,1
1090,34,protein_protein,1
8837,2161,protein_protein,1
1059,14381,protein_protein,1
5044,261,protein_protein,1
12747,16308,protein_protein,1
587,6648,protein_protein,2
5818,6092,protein_protein,1
644,3733,protein_protein,2
6298,2064,protein_protein,1
5366,6646,protein_protein,2
913,16236,protein_protein,1
3154,768,protein_protein,1
165,3518,protein_protein,1
8516,7364,protein_protein,1
9745,10585,protein_protein,1
8161,12250,protein_protein,1
9728,11346,protein_protein,1
2060,7422,protein_protein,1
644,3387,protein_protein,1
7147,1815,protein_protein,1
9250,10801,protein_protein,1
7099,11426,protein_protein,1
7321,669,protein_protein,2
4039,7622,protein_protein,1
7148,9157,protein_protein,1
6934,5665,protein_protein,1
431,6552,protein_protein,2
90,7832,protein_protein,1
5366,18257,protein_protein,2
8727,16110,protein_protein,1
2461,1726,protein_protein,1
6240,1714,protein_protein,1
72,9251,protein_protein,1
6418,15363,protein_protein,1
9487,2575,protein_protein,1
1723,7341,protein_protein,2
6918,4483,protein_protein,1
2844,6128,protein_protein,1
1976,380,protein_protein,1
14971,15794,protein_protein,1
6345,17152,protein_protein,1
9290,6602,protein_protein,1
11843,5104,protein_protein,1
3131,14480,protein_protein,1
505,3314,protein_protein,2
80,982,protein_protein,1
6125,1428,protein_protein,1
2616,694,protein_protein,2
12829,14352,protein_protein,1
47,7946,protein_protein,1
4200,16141,protein_protein,1
6148,824,protein_protein,1
10013,11906,protein_protein,1
9254,14303,protein_protein,1
3290,6623,protein_protein,1
2015,767,protein_protein,1
1772,11328,protein_protein,1
6577,6689,protein_protein,2
130,16226,protein_protein,1
6519,6519,protein_protein,2
938,826,protein_protein,1
12738,8523,protein_protein,1
7505,10440,protein_protein,1
1739,11783,protein_protein,1
172,1136,protein_protein,1
667,415,protein_protein,1
7450,8269,protein_protein,1
7127,4863,protein_protein,1
934,437,protein_protein,1
955,5774,protein_protein,1
6553,159,protein_protein,2
5348,6336,protein_protein,1
9969,16261,protein_protein,1
12485,2524,protein_protein,1
1263,7770,protein_protein,1
7027,10841,protein_protein,1
1936,7611,protein_protein,1
3675,1768,protein_protein,1
3272,16598,protein_protein,1
8552,6600,protein_protein,1
5054,4640,protein_protein,1
3213,11328,protein_protein,1
7573,7573,protein_protein,1
2067,996,protein_protein,2
5909,7423,protein_protein,1
9894,16899,protein_protein,1
6657,8448,protein_protein,2
997,443,protein_protein,1
1019,17677,protein_protein,1
6342,2334,protein_protein,1
1363,8300,protein_protein,1
393,10892,protein_protein,1
995,5604,protein_protein,1
4544,5484,protein_protein,1
1777,7337,protein_protein,1
4320,769,protein_protein,1
505,2000,protein_protein,1
14216,5321,protein_protein,1
12727,14897,protein_protein,1
5779,5827,protein_protein,1
7664,17411,protein_protein,1
11313,5306,protein_protein,1
8930,11992,protein_protein,1
8905,5097,protein_protein,1
7651,5698,protein_protein,1
1142,6694,protein_protein,1
818,8148,protein_protein,1
1059,12732,protein_protein,1
5,6526,protein_protein,2
8161,8578,protein_protein,1
10329,8582,protein_protein,1
7557,11309,protein_protein,1
3891,6519,protein_protein,1
14212,7924,protein_protein,1
9115,1519,protein_protein,1
11314,9276,protein_protein,1
209,8408,protein_protein,1
8992,6022,protein_protein,1
5097,895,protein_protein,2
1935,3400,protein_protein,1
4760,14128,protein_protein,1
457,580,protein_protein,1
12586,9701,protein_protein,1
3288,3760,protein_protein,1
12820,7318,protein_protein,1
533,653,protein_protein,1
11100,2510,protein_protein,1
11278,15184,protein_protein,1
3433,5449,protein_protein,1
9803,9051,protein_protein,1
5609,213,protein_protein,1
3647,1826,protein_protein,1
3387,1005,protein_protein,1
2635,11146,protein_protein,2
971,849,protein_protein,1
3953,11314,protein_protein,1
855,3044,protein_protein,1
76,9287,protein_protein,1
7138,8279,protein_protein,1
971,2615,protein_protein,1
6471,6418,protein_protein,1
12056,6876,protein_protein,1
13656,2002,protein_protein,1
14760,4233,protein_protein,1
707,5104,protein_protein,1
643,5254,protein_protein,1
8098,296,protein_protein,1
1019,6018,protein_protein,1
955,1450,protein_protein,1
2635,17626,protein_protein,2
7347,7326,protein_protein,2
7194,12100,protein_protein,1
547,229,protein_protein,1
7120,453,protein_protein,1
1436,13094,protein_protein,1
5188,15658,protein_protein,1
3193,13882,protein_protein,1
5343,5090,protein_protein,1
9088,8085,protein_protein,1
4601,1555,protein_protein,1
11327,16355,protein_protein,1
